SPEI01,SPEI02,SPEI03,SPEI04,SPEI05,SPEI06,SPEI07,SPEI08,SPEI09,SPEI10,SPEI11,SPEI12,SPEI13,SPEI14,SPEI15,SPEI16,SPEI17,SPEI18,SPEI19,SPEI20,SPEI21,SPEI22,SPEI23,SPEI24,SPEI25,SPEI26,SPEI27,SPEI28,SPEI29,SPEI30,SPEI31,SPEI32,SPEI33,SPEI34,SPEI35,SPEI36,SPEI37,SPEI38,SPEI39,SPEI40,SPEI41,SPEI42,SPEI43,SPEI44,SPEI45,SPEI46,SPEI47,SPEI48
0.3097,0.46624,0.18719,0.43374,0.74107,1.14147,1.57659,0.87293,0.96209,0.50373,-0.02609,-0.55563,-0.56681,-0.42205,-0.35715,-0.38682,-0.49189,-0.39859,-0.52392,-0.41161,-0.58149,-0.20771,0.41024,0.29017,0.27641,0.22141,0.26624,0.29107,0.29991,0.34096,0.30107,0.19389,0.32419,0.18105,0.03524,0.23351,0.29419,0.31302,0.3366,0.30059,0.2713,0.28468,0.3075,0.81198,0.75847,1.00075,0.97305,1.02707
-1.14926,-0.93174,-0.74306,-0.81885,-0.61806,-0.40258,0.03244,0.62349,0.12103,0.33462,-0.02856,-0.48423,-0.90184,-0.90617,-0.78921,-0.74031,-0.76454,-0.85796,-0.78681,-0.88152,-0.75175,-0.87119,-0.53714,0.06197,-0.04104,-0.05237,-0.10474,-0.05684,-0.02844,-0.01427,0.02596,-0.00237,-0.10493,0.04478,-0.08964,-0.21511,-0.02269,0.04215,0.06217,0.08619,0.05349,0.0251,0.03793,0.06169,0.58043,0.53944,0.8015,0.79106
1.73923,0.95013,0.91931,0.96872,0.88934,0.96901,1.09171,1.30846,1.58788,1.1959,1.23835,0.86013,0.41804,-0.03406,-0.05652,0.05337,0.09676,0.06346,-0.01419,0.05532,-0.03862,0.05876,-0.11072,0.17144,0.69483,0.61341,0.59607,0.55149,0.5883,0.60816,0.61376,0.6536,0.61197,0.51267,0.60553,0.4764,0.33085,0.50776,0.55469,0.5716,0.58834,0.55502,0.52763,0.53866,0.55524,0.98682,0.93942,1.14865
-0.93939,1.03697,0.3106,0.32274,0.39269,0.32517,0.40936,0.5468,0.78532,1.092,0.71869,0.81321,0.48269,0.07888,-0.33759,-0.34781,-0.24189,-0.20024,-0.23014,-0.30802,-0.24554,-0.32318,-0.21177,-0.35986,-0.0674,0.46054,0.38672,0.37394,0.33035,0.36824,0.38946,0.40614,0.44519,0.41431,0.32297,0.42326,0.2983,0.16281,0.34414,0.39459,0.41519,0.4346,0.40385,0.37534,0.38624,0.40573,0.84528,0.80393
-0.93674,-1.34911,0.51546,-0.13347,-0.0957,-0.01288,-0.07176,0.01895,0.15405,0.385,0.68719,0.32183,0.45353,0.17577,-0.16494,-0.54864,-0.55492,-0.46008,-0.41997,-0.44617,-0.51814,-0.45977,-0.5303,-0.41749,-0.55084,-0.25943,0.26793,0.19344,0.18289,0.14006,0.17609,0.1978,0.21661,0.25256,0.22319,0.12936,0.24007,0.12139,-0.00575,0.17116,0.22256,0.24727,0.26644,0.23604,0.20427,0.21294,0.23457,0.69128
1.39174,0.43242,-0.30682,0.998,0.3964,0.41573,0.4835,0.43364,0.50885,0.62943,0.82889,1.0815,0.76693,0.85096,0.56095,0.19153,-0.2221,-0.23982,-0.14547,-0.10619,-0.1316,-0.19875,-0.13683,-0.21482,-0.10252,-0.2639,0.02141,0.52503,0.44389,0.42941,0.38725,0.4232,0.44239,0.46006,0.49884,0.46738,0.37018,0.46907,0.34657,0.20591,0.38379,0.42966,0.45243,0.47077,0.4393,0.40932,0.41968,0.43847
0.53851,1.28678,0.52103,-0.17667,1.03385,0.45847,0.47339,0.53782,0.48767,0.56035,0.67808,0.87381,1.12183,0.82141,0.89956,0.60896,0.22971,-0.18876,-0.21033,-0.11282,-0.07324,-0.09835,-0.16697,-0.10226,-0.18623,-0.07267,-0.23151,0.05618,0.5671,0.48443,0.46788,0.42513,0.46049,0.47998,0.49676,0.5368,0.50471,0.40679,0.50541,0.38569,0.24117,0.4199,0.46651,0.48918,0.50704,0.47545,0.44397,0.45414
-0.35844,0.19629,1.10265,0.36828,-0.27793,0.95131,0.39137,0.40317,0.46807,0.41545,0.48936,0.60377,0.79963,1.05133,0.75528,0.83819,0.56187,0.18961,-0.21671,-0.23822,-0.14233,-0.10247,-0.12516,-0.19338,-0.12878,-0.21229,-0.09856,-0.25505,0.03118,0.53907,0.45704,0.44125,0.39828,0.43229,0.45147,0.46671,0.5056,0.47398,0.37427,0.47467,0.35748,0.21656,0.39407,0.44006,0.46228,0.47881,0.44641,0.41376
-0.49362,-0.56277,-0.10172,0.91015,0.22346,-0.38333,0.87919,0.33332,0.35191,0.4196,0.36723,0.44228,0.55525,0.7464,0.99351,0.70772,0.78945,0.52224,0.15261,-0.24589,-0.2662,-0.17021,-0.13108,-0.15271,-0.22122,-0.15966,-0.24238,-0.13103,-0.28332,0.00166,0.5089,0.4267,0.41189,0.36768,0.40231,0.42142,0.43531,0.47327,0.44107,0.34115,0.44344,0.32756,0.18685,0.36447,0.41003,0.43282,0.44943,0.41684
-0.26913,-0.55274,-0.62006,-0.22255,0.76947,0.14254,-0.43056,0.81022,0.28402,0.31443,0.38324,0.3363,0.41249,0.525,0.71104,0.95401,0.67303,0.75306,0.50266,0.15187,-0.2485,-0.26956,-0.17455,-0.13507,-0.15565,-0.22355,-0.16254,-0.24612,-0.13179,-0.28575,-0.00242,0.50556,0.42609,0.41124,0.3673,0.40234,0.42016,0.43348,0.47028,0.4406,0.33693,0.43825,0.32651,0.18383,0.36316,0.40884,0.43246,0.44946
0.92108,0.38537,0.02918,-0.15442,0.06014,0.89008,0.28754,-0.28933,0.89099,0.37912,0.40483,0.47041,0.42513,0.49754,0.60476,0.78586,1.01859,0.74409,0.82266,0.57159,0.22394,-0.18008,-0.20208,-0.10825,-0.0681,-0.09009,-0.15862,-0.095,-0.18084,-0.0665,-0.22636,0.05357,0.55674,0.48122,0.46575,0.42136,0.45514,0.47156,0.48511,0.52134,0.49137,0.38742,0.48439,0.37395,0.22764,0.4078,0.45247,0.47605
-0.46321,0.1781,-0.01313,-0.25678,-0.38041,-0.15544,0.71998,0.14543,-0.38171,0.79412,0.28612,0.32164,0.39189,0.35072,0.4263,0.53545,0.71808,0.95204,0.67124,0.76002,0.51533,0.17087,-0.22674,-0.24568,-0.15122,-0.10871,-0.13081,-0.19761,-0.13378,-0.22001,-0.10292,-0.2642,0.01222,0.51276,0.43894,0.4242,0.37967,0.41401,0.43079,0.44637,0.48241,0.45453,0.35033,0.44818,0.33908,0.19797,0.37769,0.42209
-1.21499,-1.24123,-0.68239,-0.71927,-0.83838,-0.88495,-0.63055,0.32642,-0.17687,-0.63748,0.55453,0.06418,0.10619,0.18277,0.14462,0.22462,0.33661,0.52321,0.75989,0.47803,0.58843,0.35467,0.01643,-0.35667,-0.37362,-0.28359,-0.24147,-0.26221,-0.33062,-0.27059,-0.35301,-0.23448,-0.38461,-0.10901,0.39675,0.32981,0.31539,0.26914,0.30262,0.3186,0.33566,0.3711,0.34269,0.24009,0.34527,0.23978,0.10165,0.28514
0.76333,0.21971,0.01203,0.18905,0.10157,-0.05018,-0.17211,-0.01547,0.64699,0.1628,-0.2668,0.72121,0.26095,0.29724,0.35214,0.31161,0.37782,0.48963,0.66567,0.89854,0.63646,0.71606,0.47407,0.15736,-0.19733,-0.21759,-0.1334,-0.08996,-0.11098,-0.16949,-0.10695,-0.18396,-0.0825,-0.22823,0.0262,0.50428,0.43828,0.42284,0.37903,0.40933,0.42532,0.44279,0.47937,0.44976,0.3505,0.44864,0.34766,0.22179
-0.29019,0.19894,-0.13849,-0.25614,-0.11849,-0.17883,-0.28254,-0.36254,-0.271,0.25834,-0.12546,-0.4163,0.46322,0.06702,0.10222,0.15668,0.11805,0.18173,0.28661,0.4471,0.67415,0.45473,0.54671,0.33637,0.06463,-0.24295,-0.25945,-0.18094,-0.14025,-0.15802,-0.21886,-0.16178,-0.2425,-0.14864,-0.28271,-0.03933,0.40929,0.35584,0.34123,0.30117,0.32883,0.342,0.35572,0.38528,0.35868,0.26596,0.35729,0.25901
-0.31845,-0.54315,-0.1207,-0.38467,-0.46613,-0.359,-0.40945,-0.48446,-0.55087,-0.46967,0.00347,-0.31435,-0.58098,0.2648,-0.11475,-0.073,-0.0176,-0.05395,0.00759,0.10606,0.26445,0.50099,0.29459,0.39324,0.20203,-0.0578,-0.34641,-0.35745,-0.28265,-0.24461,-0.26184,-0.31248,-0.25788,-0.3248,-0.23118,-0.36748,-0.12726,0.32541,0.27377,0.26017,0.22331,0.25281,0.26913,0.28147,0.3114,0.28673,0.19236,0.29003
0.91276,0.29842,-0.08445,0.19884,-0.0466,-0.12533,-0.02383,-0.07481,-0.13247,-0.19953,-0.15079,0.25483,-0.06788,-0.34756,0.47146,0.09052,0.12747,0.17547,0.14102,0.19894,0.29736,0.45322,0.6741,0.47437,0.55267,0.3612,0.10587,-0.18072,-0.19518,-0.12178,-0.08798,-0.10763,-0.15341,-0.09956,-0.17021,-0.08516,-0.22781,0.00709,0.442,0.38547,0.36855,0.33518,0.36194,0.37701,0.38623,0.41468,0.39005,0.29872
0.29146,0.80471,0.31877,-0.00272,0.23766,0.01414,-0.05735,0.04121,-0.00567,-0.05828,-0.11962,-0.063,0.31181,-0.006,-0.28411,0.50145,0.12639,0.15654,0.20061,0.1642,0.22594,0.32751,0.48139,0.69787,0.50707,0.58326,0.39037,0.1342,-0.16024,-0.17513,-0.1017,-0.0659,-0.08663,-0.13359,-0.07876,-0.15091,-0.07153,-0.21328,0.02059,0.45342,0.40015,0.38145,0.34756,0.37513,0.38945,0.39985,0.42919,0.4039
1.19788,0.81092,1.115,0.64533,0.28241,0.4822,0.25553,0.18208,0.2765,0.23009,0.17913,0.12064,0.1782,0.52935,0.19886,-0.10552,0.67028,0.29353,0.31787,0.36242,0.32499,0.3862,0.48856,0.64696,0.85526,0.65611,0.72772,0.52899,0.26615,-0.03303,-0.05063,0.02385,0.05846,0.03725,-0.00959,0.04829,-0.025,0.05595,-0.08846,0.14582,0.56532,0.51377,0.49511,0.46137,0.48763,0.50105,0.50948,0.53867
1.65511,1.66548,1.18919,1.37405,0.92153,0.55491,0.72258,0.49766,0.42444,0.50745,0.46015,0.40993,0.35635,0.40953,0.74417,0.41406,0.10211,0.84181,0.48094,0.50065,0.54192,0.50549,0.56307,0.66059,0.8145,1.00479,0.8118,0.87036,0.67243,0.41217,0.11747,0.09785,0.17028,0.2026,0.18113,0.1347,0.19271,0.11869,0.1932,0.04757,0.27327,0.67265,0.62306,0.60305,0.56946,0.59295,0.60411,0.6103
-0.24401,1.11498,1.45905,1.04986,1.28157,0.84296,0.5161,0.68873,0.47212,0.40352,0.48422,0.43967,0.39157,0.33996,0.39305,0.72088,0.39846,0.09424,0.8133,0.46074,0.48154,0.5227,0.48683,0.54414,0.63832,0.78813,0.97461,0.78731,0.84818,0.65513,0.39791,0.10406,0.08479,0.15558,0.18849,0.16693,0.11936,0.17643,0.10177,0.17541,0.03151,0.25729,0.65566,0.60615,0.58543,0.55234,0.57577,0.58671
-0.92959,-0.80185,0.49533,1.04869,0.78642,1.05874,0.66103,0.37315,0.56658,0.36434,0.29988,0.38481,0.34456,0.29926,0.24695,0.30275,0.62636,0.31648,0.02934,0.75131,0.40259,0.42527,0.46648,0.43047,0.48982,0.58454,0.73369,0.92396,0.73786,0.79984,0.60911,0.35648,0.0635,0.04394,0.11579,0.14968,0.12691,0.07826,0.13423,0.06146,0.1324,-0.01076,0.22077,0.62078,0.57385,0.55354,0.5211,0.54526
0.31807,-0.47222,-0.54489,0.53088,1.01602,0.78578,1.05589,0.67848,0.39364,0.58681,0.38489,0.3206,0.40579,0.36519,0.31759,0.26545,0.31753,0.63819,0.33452,0.0454,0.77005,0.42306,0.44575,0.48535,0.44901,0.50751,0.60089,0.74997,0.93737,0.75228,0.81457,0.62159,0.36945,0.07939,0.06011,0.13163,0.16504,0.14134,0.09276,0.14823,0.07497,0.14504,0.00082,0.2328,0.62978,0.58464,0.56421,0.53218
1.8089,1.58171,0.95743,0.76612,1.29195,1.5685,1.24193,1.37949,1.00752,0.70397,0.86879,0.66864,0.60571,0.68587,0.64448,0.60144,0.55341,0.59409,0.88609,0.59019,0.29563,0.97147,0.6419,0.65983,0.69773,0.66422,0.71499,0.801,0.9428,1.10995,0.93104,0.97624,0.78807,0.53838,0.25907,0.23762,0.30628,0.33783,0.31419,0.26987,0.32564,0.25472,0.32044,0.16996,0.3931,0.76857,0.72578,0.70411
-0.77054,0.82472,0.73974,0.30687,0.21753,0.80376,1.15885,0.95986,1.15108,0.80724,0.52397,0.70404,0.51025,0.45404,0.53697,0.49808,0.45686,0.41084,0.44851,0.74125,0.46708,0.18332,0.85336,0.5325,0.55384,0.5915,0.5596,0.61133,0.69544,0.83404,1.00464,0.83026,0.88272,0.69929,0.45531,0.18443,0.16314,0.22938,0.25967,0.23529,0.19288,0.24791,0.17684,0.24298,0.10026,0.32385,0.69943,0.6604
1.08921,0.71171,1.23845,1.22761,1.01519,0.94274,1.32731,1.54369,1.34687,1.47907,1.13551,0.84045,0.98093,0.7973,0.73204,0.80295,0.76039,0.73498,0.69255,0.72873,1.01437,0.71803,0.42538,1.05472,0.76122,0.77433,0.80932,0.77859,0.82569,0.90829,1.04397,1.19464,1.02457,1.06568,0.88495,0.64197,0.38495,0.36195,0.42437,0.45073,0.42806,0.39006,0.44515,0.37517,0.43446,0.2939,0.50331,0.86073
-0.77852,0.13459,-0.1012,0.3705,0.3844,0.21605,0.14892,0.46663,0.72908,0.67399,0.87367,0.62365,0.40526,0.56865,0.41056,0.35449,0.42113,0.38618,0.36218,0.31747,0.36831,0.65614,0.41705,0.16261,0.76635,0.50889,0.52807,0.56323,0.53641,0.58539,0.65859,0.78099,0.93121,0.78615,0.82978,0.66904,0.44377,0.20543,0.18448,0.24655,0.27146,0.24815,0.2085,0.2558,0.19019,0.25019,0.11304,0.3194
1.00605,0.04577,0.53918,0.33818,0.704,0.71577,0.57167,0.54026,0.81518,1.02756,0.96869,1.13955,0.86596,0.65148,0.79634,0.63322,0.57586,0.63978,0.60349,0.58307,0.54554,0.58706,0.86173,0.61143,0.36862,0.92949,0.68689,0.69937,0.73366,0.70674,0.74888,0.82417,0.94002,1.07594,0.94467,0.97968,0.82966,0.61148,0.38681,0.36425,0.42537,0.44973,0.42906,0.38994,0.43707,0.37471,0.42849,0.29626
-0.00564,0.6673,-0.07633,0.40433,0.22726,0.58691,0.60175,0.46588,0.43626,0.69363,0.89375,0.83555,1.019,0.76857,0.5783,0.71778,0.5665,0.51105,0.57493,0.54031,0.5173,0.48111,0.52725,0.80105,0.55779,0.32239,0.87022,0.63052,0.64316,0.67709,0.64969,0.69252,0.77074,0.88453,1.02382,0.89347,0.93662,0.78875,0.57047,0.33931,0.31512,0.37924,0.40244,0.38205,0.34024,0.38573,0.32401,0.37838
1.29133,0.86181,1.12496,0.47433,0.80684,0.64501,0.94256,0.95608,0.84366,0.82376,1.04099,1.20688,1.16869,1.30504,1.05811,0.8708,0.99726,0.8425,0.78471,0.84396,0.80995,0.79106,0.76293,0.79696,1.0455,0.8056,0.56565,1.06707,0.83822,0.84586,0.87694,0.85131,0.89064,0.96274,1.07377,1.20341,1.08022,1.11225,0.96633,0.74708,0.52463,0.497,0.55807,0.58037,0.55886,0.519,0.56509,0.50309
1.49031,1.61085,1.29866,1.43133,0.824,1.11386,0.952,1.21596,1.2234,1.11316,1.09605,1.29489,1.44234,1.43536,1.54462,1.29645,1.10921,1.2488,1.08468,1.02334,1.08402,1.04357,1.02095,0.99672,1.01843,1.25098,1.00419,0.75962,1.24126,1.01553,1.01726,1.0475,1.02138,1.05855,1.12479,1.23328,1.35371,1.23085,1.25129,1.11072,0.89333,0.67948,0.65175,0.70965,0.73038,0.70891,0.66818,0.71345
1.89457,1.97402,1.86863,1.59701,1.67396,1.10436,1.35095,1.19166,1.42354,1.43149,1.33002,1.31224,1.49309,1.62447,1.63194,1.72073,1.47623,1.29584,1.42977,1.27206,1.21304,1.26882,1.22595,1.20138,1.18182,1.19428,1.40241,1.16355,0.92469,1.36038,1.15041,1.14822,1.17591,1.15005,1.18352,1.24317,1.34472,1.45579,1.34057,1.35292,1.21915,1.00976,0.80702,0.77838,0.83149,0.84961,0.82766,0.78692
-0.25655,1.34505,1.80418,1.78573,1.51137,1.63213,1.05616,1.30621,1.14853,1.37492,1.38252,1.28293,1.26398,1.43506,1.56341,1.56899,1.6583,1.42246,1.25565,1.38465,1.23357,1.17606,1.23037,1.18984,1.16461,1.14622,1.15921,1.36792,1.13606,0.90408,1.3359,1.12888,1.12814,1.15512,1.1294,1.16295,1.22126,1.32185,1.43305,1.31888,1.33238,1.19986,0.99203,0.7894,0.76005,0.81364,0.83164,0.80954
-1.50615,-1.16411,0.47867,1.27265,1.4801,1.21532,1.4105,0.85903,1.13943,0.98811,1.22368,1.23183,1.13404,1.11564,1.2896,1.42299,1.41199,1.50345,1.28995,1.14347,1.2723,1.12901,1.07479,1.12732,1.09099,1.06733,1.04992,1.0706,1.27901,1.05215,0.82411,1.26461,1.06166,1.06452,1.09081,1.06491,1.09831,1.15756,1.25791,1.37304,1.25619,1.27079,1.141,0.93293,0.7317,0.70298,0.75869,0.77764
-1.15449,-1.70001,-1.53395,0.01606,0.90912,1.28432,1.03838,1.27426,0.73527,1.03774,0.88663,1.13193,1.14072,1.04258,1.02387,1.20346,1.34112,1.32259,1.42334,1.21961,1.07381,1.20376,1.06156,1.00712,1.05943,1.02399,0.99945,0.97932,1.00141,1.21623,0.99333,0.76223,1.21503,1.01114,1.01473,1.04004,1.01364,1.04716,1.10925,1.21023,1.32863,1.20946,1.22553,1.09676,0.88569,0.68269,0.65428,0.71181
0.3456,-0.46825,-1.10948,-1.12432,0.09565,0.88772,1.27749,1.02165,1.24721,0.73385,1.04133,0.89161,1.13651,1.14628,1.04957,1.03183,1.20837,1.34287,1.32162,1.41318,1.21739,1.07486,1.19995,1.0611,1.0092,1.05979,1.02538,1.00092,0.98103,1.00236,1.20977,0.99339,0.76691,1.21466,1.01435,1.01846,1.04392,1.01821,1.05129,1.11438,1.21349,1.33064,1.21245,1.23001,1.10134,0.89398,0.69456,0.66603
0.53524,0.47212,-0.07911,-0.6393,-0.68083,0.23271,0.90388,1.28626,1.03567,1.26552,0.75846,1.05762,0.91011,1.14963,1.15773,1.06155,1.04343,1.21422,1.34103,1.31913,1.40854,1.22092,1.0848,1.20777,1.07459,1.02567,1.07494,1.04121,1.01557,0.99529,1.01552,1.21576,1.00639,0.7873,1.22235,1.0305,1.03165,1.05482,1.02855,1.05995,1.12092,1.2166,1.32875,1.21458,1.23142,1.1091,0.90743,0.71706
-1.05085,-0.74746,-0.66694,-0.90023,-1.2167,-1.27646,-0.67155,0.01045,0.59672,0.45495,0.77276,0.29494,0.62204,0.5003,0.75721,0.77155,0.67389,0.6689,0.8659,1.02138,0.9918,1.1047,0.91948,0.77116,0.91389,0.78123,0.73004,0.7854,0.75726,0.73884,0.71508,0.7426,0.97375,0.76593,0.5424,1.01465,0.81302,0.8192,0.84369,0.81691,0.85137,0.91838,1.02019,1.14367,1.02186,1.05439,0.92983,0.73509
1.60678,0.83394,0.86421,0.86535,0.69227,0.4419,0.37475,0.75626,1.10752,1.40492,1.21743,1.35092,0.96461,1.21199,1.08365,1.27848,1.28975,1.20064,1.21004,1.37668,1.47372,1.44079,1.49283,1.34007,1.2079,1.31949,1.20722,1.17091,1.2071,1.18017,1.15641,1.14247,1.15765,1.33471,1.13956,0.95396,1.31863,1.15337,1.15205,1.17082,1.14727,1.17303,1.21991,1.30269,1.40283,1.30504,1.32982,1.21638
-0.23729,1.13505,0.45588,0.51226,0.52826,0.37666,0.15197,0.10914,0.47062,0.8126,1.1396,0.98202,1.17645,0.78959,1.05355,0.92579,1.13584,1.14626,1.05956,1.06683,1.24922,1.35588,1.32036,1.38766,1.22958,1.08994,1.20505,1.09033,1.05544,1.09402,1.06806,1.05264,1.03852,1.05464,1.23519,1.05507,0.8751,1.24411,1.0839,1.0848,1.10424,1.0824,1.1084,1.15729,1.23963,1.33877,1.239,1.26664
-1.51922,-1.24384,0.4219,-0.17926,-0.09079,-0.05463,-0.19636,-0.39341,-0.41857,-0.0823,0.24936,0.5847,0.47712,0.73886,0.39476,0.6621,0.55756,0.77967,0.7919,0.70724,0.70476,0.88243,1.0176,1.00137,1.09816,0.94651,0.81556,0.93524,0.82635,0.79035,0.83192,0.81053,0.80194,0.78361,0.80849,1.00963,0.83008,0.64594,1.05251,0.87844,0.8816,0.90563,0.88166,0.91171,0.96457,1.05125,1.16101,1.05279
-1.40287,-2.15134,-1.77747,-0.05323,-0.5579,-0.46046,-0.42084,-0.549,-0.72721,-0.74908,-0.42639,-0.08727,0.24101,0.16174,0.4497,0.12686,0.3976,0.3005,0.52411,0.5347,0.45543,0.45536,0.63202,0.78162,0.77959,0.89665,0.75296,0.62809,0.75247,0.64564,0.60664,0.65269,0.63236,0.62432,0.60471,0.63525,0.84894,0.66394,0.47279,0.91193,0.72954,0.73368,0.76015,0.73551,0.76809,0.82734,0.91929,1.0384
-0.30435,-1.28814,-2.0845,-1.8214,-0.17325,-0.65138,-0.55534,-0.5153,-0.63722,-0.8024,-0.82505,-0.51083,-0.16706,0.15614,0.08473,0.37531,0.04711,0.33227,0.23222,0.46405,0.47514,0.39413,0.39266,0.57367,0.72782,0.72729,0.85539,0.71158,0.58922,0.71685,0.60723,0.56707,0.61401,0.59368,0.58441,0.56409,0.59608,0.81355,0.62672,0.43732,0.8805,0.69787,0.70378,0.73098,0.70617,0.73941,0.79768,0.89004
-1.47409,-1.12399,-1.64411,-2.19561,-1.94565,-0.39411,-0.81289,-0.71438,-0.67635,-0.79395,-0.94908,-0.96968,-0.67073,-0.33377,-0.00222,-0.05795,0.24026,-0.07717,0.21033,0.11527,0.34457,0.35543,0.27908,0.2771,0.45456,0.6107,0.61742,0.75343,0.61426,0.49835,0.6255,0.51841,0.47753,0.52377,0.50386,0.49359,0.47188,0.50503,0.72195,0.53915,0.352,0.80124,0.61877,0.62545,0.65295,0.62707,0.65977,0.71765
-1.20455,-1.65102,-1.4532,-1.73409,-2.2324,-1.99183,-0.55785,-0.9449,-0.83948,-0.8012,-0.91641,-1.06678,-1.08767,-0.78736,-0.45007,-0.11166,-0.16054,0.14243,-0.17252,0.11439,0.02362,0.25109,0.26162,0.18839,0.1852,0.35777,0.51457,0.52484,0.66847,0.53445,0.42302,0.55062,0.445,0.40253,0.44993,0.43017,0.41856,0.39536,0.42876,0.64791,0.4673,0.2808,0.73688,0.55248,0.55926,0.58798,0.56193,0.59505
0.69378,-0.38102,-0.99149,-1.0237,-1.42221,-1.94164,-1.7966,-0.45346,-0.85305,-0.74352,-0.70463,-0.82133,-0.97637,-0.99919,-0.69425,-0.35586,-0.02468,-0.07805,0.21835,-0.08817,0.19158,0.09999,0.32434,0.33446,0.26227,0.26035,0.4321,0.58539,0.59256,0.72648,0.59205,0.48102,0.60837,0.50338,0.46163,0.50843,0.4874,0.47535,0.45206,0.48662,0.69813,0.5166,0.3354,0.7803,0.60157,0.60767,0.63633,0.6108
0.84803,0.91474,0.1232,-0.53116,-0.69225,-1.19749,-1.7573,-1.68104,-0.34671,-0.76993,-0.65801,-0.61862,-0.73611,-0.89441,-0.91704,-0.61069,-0.27582,0.04794,-0.00673,0.28243,-0.02407,0.25659,0.16387,0.38635,0.39623,0.32255,0.31961,0.49215,0.64113,0.64659,0.77664,0.63933,0.52727,0.65659,0.55187,0.50961,0.55498,0.53302,0.52152,0.49828,0.53192,0.73988,0.55723,0.37802,0.81534,0.63979,0.64532,0.67382
0.686,0.87327,0.95284,0.38175,-0.20208,-0.42881,-1.00555,-1.54507,-1.50925,-0.25948,-0.69114,-0.57946,-0.53971,-0.65465,-0.81256,-0.83515,-0.52966,-0.20134,0.11062,0.06347,0.34021,0.0358,0.30858,0.21888,0.43807,0.44963,0.37629,0.37414,0.54301,0.6843,0.68956,0.80937,0.67358,0.56166,0.68971,0.5864,0.54473,0.58947,0.56774,0.55838,0.53602,0.57022,0.77324,0.59172,0.4152,0.84523,0.67378,0.67838
-0.37021,0.02181,0.29486,0.48547,0.05463,-0.41909,-0.57947,-1.06988,-1.5347,-1.51613,-0.35844,-0.74753,-0.64272,-0.60447,-0.71146,-0.85764,-0.8779,-0.58747,-0.27382,0.03245,-0.00072,0.2695,-0.0284,0.24623,0.16069,0.37402,0.38636,0.31481,0.30993,0.47389,0.61405,0.62292,0.74688,0.61599,0.50884,0.64168,0.53857,0.49549,0.53848,0.51604,0.50829,0.48615,0.51861,0.72002,0.54501,0.37358,0.79963,0.63344
0.14886,-0.10348,0.0402,0.19492,0.33673,0.01613,-0.33977,-0.45587,-0.92274,-1.38325,-1.38508,-0.3503,-0.70244,-0.60773,-0.57964,-0.68029,-0.81172,-0.83225,-0.58588,-0.29908,0.0008,-0.03312,0.21403,-0.05755,0.20905,0.12431,0.3303,0.34545,0.27743,0.27875,0.44181,0.58061,0.58877,0.71791,0.58684,0.48249,0.6124,0.51121,0.46934,0.51088,0.49004,0.48348,0.46366,0.49435,0.69227,0.52422,0.35738,0.79051
-1.04722,-0.78258,-0.85431,-0.71847,-0.58359,-0.46794,-0.67924,-0.88908,-0.95966,-1.24328,-1.49438,-1.51094,-0.72836,-0.98432,-0.91001,-0.88232,-0.96434,-1.06545,-1.08356,-0.88357,-0.62648,-0.33286,-0.3364,-0.10238,-0.32471,-0.06054,-0.13274,0.05832,0.07357,0.01523,0.01013,0.15849,0.28949,0.30757,0.44106,0.32781,0.23487,0.37119,0.27545,0.2365,0.27677,0.25543,0.24636,0.22039,0.25337,0.45134,0.28883,0.12469
-2.5947,-1.98871,-1.51986,-1.54381,-1.43351,-1.33403,-1.23068,-1.36074,-1.50322,-1.5179,-1.66467,-1.81971,-1.81378,-1.19246,-1.3602,-1.30191,-1.2818,-1.34543,-1.42595,-1.44713,-1.29228,-1.07652,-0.80439,-0.78369,-0.54599,-0.72917,-0.4776,-0.53849,-0.35833,-0.34321,-0.39774,-0.39741,-0.25625,-0.10895,-0.08264,0.06867,-0.03795,-0.11238,0.029,-0.06618,-0.10214,-0.05755,-0.07483,-0.08747,-0.11643,-0.07774,0.13036,-0.02499
-1.66662,-2.56408,-2.27679,-1.85488,-1.87645,-1.7996,-1.71658,-1.61535,-1.71557,-1.8383,-1.81462,-1.86257,-1.98755,-1.99004,-1.44734,-1.57334,-1.52935,-1.51459,-1.57269,-1.64266,-1.66324,-1.52495,-1.33843,-1.08763,-1.05436,-0.82198,-0.9765,-0.73903,-0.79658,-0.62857,-0.61541,-0.66884,-0.67256,-0.54224,-0.40043,-0.37873,-0.2182,-0.31444,-0.37417,-0.23967,-0.333,-0.3656,-0.32109,-0.33716,-0.35328,-0.38405,-0.34333,-0.1328
-0.04968,-1.40034,-2.33355,-2.30268,-1.83668,-1.86643,-1.80126,-1.72327,-1.62932,-1.73794,-1.87348,-1.87262,-1.91689,-2.03807,-2.05159,-1.48245,-1.60339,-1.55753,-1.53981,-1.59454,-1.66918,-1.69906,-1.5621,-1.37468,-1.1227,-1.09116,-0.85394,-1.00553,-0.77094,-0.82955,-0.66027,-0.64625,-0.70116,-0.70682,-0.57687,-0.43507,-0.41951,-0.25275,-0.35048,-0.41645,-0.27699,-0.37109,-0.4037,-0.35781,-0.37481,-0.39111,-0.42268,-0.38206
